"id";"title";"year";"depth";"citingFilled";"digtwin_sustdev"
"3833425440368211406";"Digital Twins and Industry 4.0 Technologies for Agricultural Greenhouses";"2022";"1";"false";"4"
"17044591443806073556";"Modern Approach Towards Additive Manufacturing and 4D Printing: Emerging Industries, Challenges and Future Scope";"2022";"0";"false";"13"
"1533048766435746055";"Building manufacturing resilience through production innovation";"2021";"0";"false";"13"
"2090798311395764835";"Quality-Based Supplier Selection Model for Products with Multiple Quality Characteristics";"2022";"0";"false";"13"
"6509383455445153121";"IoT and Machine Learning in Smart City Healthcare Systems";"2023";"0";"false";"13"
"6026250830209566504";"CCTSDB 2021: a more comprehensive traffic sign detection benchmark";"2022";"0";"false";"4"
"2730775162482793346";"Sequence Scrambling in Aggregated Mixed-Model Production Line Modeling";"2022";"0";"false";"13"
"6690339675926587542";" Analysis of College Course Scheduling Problem Based on Ant Colony Algorithm";"2022";"1";"false";"1"
"891892325275032198";"The evolution of production scheduling from Industry 3.0 through Industry 4.0";"2022";"0";"false";"4"
"6589839554509100433";"Object-Process Methodology for Intelligent System Development";"2022";"0";"false";"13"
"4972829665655420607";"Integrated sensing and communications: Towards dual-functional wireless networks for 6G and beyond";"2022";"0";"false";"13"
"4136680320458322964";"Internet of Things Digital Twins, 3D Virtual Simulation and Remote Sensing Technologies, and Predictive Maintenance and Synthetic Data Tools in Urban Geopolitics";"2022";"1";"false";"2"
"14828012453454409474";"Will ChatGPT get you caught? Rethinking of plagiarism detection";"2023";"0";"false";"4"
"4829526864157914578";"Evaluating Brazilian agriculturalists' IoT smart agriculture adoption barriers: Understanding stakeholder salience prior to launching an innovation";"2022";"0";"false";"4"
"8492582372663923570";"Bibliometric analysis of prognostics and health management (PHM) in hydrogen fuel cell engines";"2022";"0";"false";"13"
"9238579102281532408";" A data-driven workflow to improve energy efficient operation of commercial buildings: A review with real-world examples";"2022";"1";"false";"8"
"14592858201960445435";" Trends and status in resources security, ecological stability, and sustainable development research: a systematic analysis";"2022";"0";"false";"13"
"16091635252088816227";"Multi-scale integration for enhanced resilience of sustainable energy supply chains: Perspectives and challenges";"2022";"0";"false";"56"
"4631517582044404307";" Blockchain-Based Cloud Resource Allocation Mechanism for Privacy Preservation";"2023";"0";"false";"4"
"11807453503534050420";"Knowledge Graph Empowered Machine Learning Pipelines for Improved Efficiency, Reusability, and Explainability";"2023";"0";"false";"7"
"15439386944996674782";" A socio-technical perspective on urban analytics";"2021";"1";"false";"21"
"68546532231444290";"Machine Learning–Based Data Analysis";"2021";"1";"false";"89"
"17906001370420037259";"Teaching the CLIL technology to rising IT teachers";"2021";"0";"false";"13"
"7383553733164850965";" The Multiagent Evolutionary Game Research of Enterprise Resource Sharing on a Shared Manufacturing Platform";"2022";"0";"false";"4"
"16225904863041367656";"Patterned catalyst layer boosts the performance of proton exchange membrane fuel cells by optimizing water management";"2022";"0";"false";"13"
"11540570222320288776";" Service-oriented tools for automating digital twin development";"2021";"1";"false";"13"
"14362077751138385003";"Big Data Management Algorithms, Deep Learning-Based Object Detection Technologies, and Geospatial Simulation and Sensor Fusion Tools in the Internet of …";"2023";"0";"false";"1"
"10915058923631466628";"Antarctic climate change and the environment: A decadal synopsis and recommendations for action";"2022";"0";"false";"7"
"6564610392228543469";"Semi-Double-loop machine learning based CPS approach for predictive maintenance in manufacturing system based on machine status indications";"2021";"0";"false";"56"
"11432771020681671002";" Total Environment Research Themes";"NA";"0";"false";"89"
"14322525383772167984";" Towards integration of time-resolved confocal microscopy of a 3D in vitro microfluidic platform with a hybrid multiscale model of tumor angiogenesis";"2023";"0";"false";"7"
"13134521787701966270";"Energy consumption prediction method based on LSSVM-PSO model for autonomous underwater gliders";"2021";"0";"false";"39"
"11542709970502786542";"Development of a digital twin operational platform using Python Flask";"2022";"0";"false";"4"
"3227274733366516840";"Urban resilience for urban sustainability: Concepts, dimensions, and perspectives";"2022";"0";"false";"4"
"5100385392157703035";"Resilient supply chains 4.0-a research review";"2021";"0";"false";"56"
"17430453340557257359";"A generic optimization framework for scheduling problems under machine deterioration and maintenance activities";"2022";"0";"false";"13"
"15613393300615022307";"Digital twin and deep reinforcement learning enabled real-time scheduling for complex product flexible shop-floor";"2022";"0";"false";"13"
"11652012815154619848";"Construction of an Integrated Framework for Complex Product Design Manufacturing and Service Based on Reliability Data";"2022";"0";"false";"4"
"6609341999450200385";"Artificial Intelligence and Advanced Materials";"2022";"0";"false";"13"
"6882497360792375862";"Virtual Retail Algorithms, Behavioral Predictive Analytics, and Geospatial Mapping Technologies in the Decentralized Metaverse";"2022";"0";"false";"4"
"3792329594952691619";"Quantifying Emission Factors and Setting Conditions of Use According to ECHA Chapter R. 14 for a Spray Process Designed for Nanocoatings—A Case Study";"2022";"0";"false";"1"
"14575336905974726891";"In Search of Micromodels: Black-box Evaluation of Spatio-temporal Models in Normal and Extreme Conditions";"2022";"0";"false";"7"
"17240476445826540707";"A Novel Method for Joint Sensing and Communication at Terahertz Frequencies by Exploiting Rough Surfaces";"2022";"0";"false";"13"
"3930294883720820563";"Cyberphysical Security of Grid Battery Energy Storage Systems";"2022";"0";"false";"13"
"956041016891271962";"5G RAN Slicing to Support Reliability in Industrial Applications";"2022";"0";"false";"13"
"5602599305654587569";"Predictive Maintenance for the Optical Synchronization System of the European XFEL: A Systematic Literature Survey";"2023";"0";"false";"4"
"14043836510869527005";" Novel data mining paradigms based on soft computing and machine learning in the current and upcoming information society revolution";"2020";"0";"false";"89"
"4174878549203234649";" A Taxonomy of Digital Twins.";"2020";"0";"false";"13"
"16399465019657177631";"Decentralized ai: Edge intelligence and smart blockchain, metaverse, web3, and desci";"2022";"0";"false";"13"
"13040105332749983855";"Extended Reality for Smart Building Operation and Maintenance: A Review";"2022";"1";"false";"4"
"9804814892250649221";"BIM-based retrofit method (RBIM) for building envelope thermal performance optimization";"2022";"0";"false";"14"
"18268992457880956463";" Enabling Intelligent Recovery of Critical Materials from Li-Ion Battery through Direct Recycling Process with Internet-of-Things";"2021";"1";"false";"4"
"10724606058573793959";" ФУНКЦИОНАЛЬНАЯ АРХИТЕКТУРА СИСТЕМЫ ПОДДЕРЖКИ РЕШЕНИЙ НА ОБЪЕКТАХ ЭНЕРГОСНАБЖЕНИЯ";"2022";"0";"false";"13"
"5147229558194205771";"Digital Twin for Urban Planning in the Green Deal Era: A State of the Art and Future Perspectives";"2022";"2";"false";"4"
"2089777930870786452";" Research on hybrid intrusion detection method based on the ADASYN and ID3 algorithms";"2021";"0";"false";"13"
"7204650110061943752";"Digital Humanism: How to shape digitalisation in the age of global challenges?";"2022";"0";"false";"13"
"5810757666966023675";"Industry 4.0 Technologies for Maintenance Management–An Overview";"2022";"0";"false";"4"
"5927591713313950645";" Investigation of the Post-Pandemic STEM Education (STEM 3.0)";"2022";"0";"false";"13"
"11000202745597621342";" Envisioning Architecture of Metaverse Intensive Learning Experience (MiLEx): Career Readiness in the 21st Century and Collective Intelligence Development …";"2023";"0";"false";"13"
"15512215131711554099";"Role of Industry 4.0 in agile manufacturing to achieve sustainable development";"2022";"0";"false";"13"
"10051355799782994931";" Digital twinning as an act of governance in the wind energy sector";"2022";"1";"false";"7"
"12931690779908339368";" Blockchain technology in supply chain management: an organizational theoretic overview and research agenda";"2022";"0";"false";"4"
"12581032507663750260";" Restoration Algorithm-Based Ultrasound Image in Evaluating the Effect of Dexmedetomidine on Patients with Neurological Disorder Anesthetized by …";"2022";"0";"false";"13"
"7542369067961646396";"Predictive maintenance analytics and implementation for aircraft: Challenges and opportunities";"2022";"0";"false";"13"
"17772203629710831771";" Current Scenario of Solar Energy Applications in Bangladesh: Techno-Economic Perspective, Policy Implementation, and Possibility of the Integration of …";"2023";"1";"false";"55"
"5372679828889964538";"Can Green Finance Policies Stimulate Technological Innovation and Financial Performance? Evidence from Chinese Listed Green Enterprises";"2022";"0";"false";"4"
"6363042301869893601";" Creating occupant-centered digital twins using the Occupant Feedback Ontology implemented in a smartwatch app";"NA";"0";"false";"4"
"7658078680423164501";"A reinforcement learning method for human-robot collaboration in assembly tasks";"2022";"0";"false";"13"
"5014988817664310256";"ANALYSIS OF THE BEST FIT PRE-TRAIN DEEP LEARNING MODEL (DLMS) THAT CAN INTEGRATE BLOCKCHAIN TECHNOLOGY IN THE HEALTH SECTORS …";"2022";"0";"false";"13"
"17295902444604106684";" There's more than one metaverse";"2022";"0";"false";"13"
"6517015932703395098";"Causal variable selection for industrial process quality prediction via attention-based GRU network";"2023";"0";"false";"13"
"9194692749424972810";" Electronic Markets on robotics";"2021";"1";"false";"13"
